,StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed
219,576443,22,20000856,1,2019,P.J. Tucker,HOU,SF,82,20000022,2019-06-24T22:18:50,82,1821.0,3191,8,235.8,595.7,45.1,60.9,69.5,154.9,51.1,166.3,440.8,42.9,46.7,67.2,79.2,137.8,407.8,545.6,6.1,16.4,10.8,109.3,150.3,44.4,71.8,287.0,684.5,625.3,62.3,11.7,6.0,3.0,1.5,11.7,10.9,2015.8,1972.5,2015.8,275.6,3.9,0.0,1972.5,False
220,576444,29,20000858,1,2019,T.J. Warren,PHO,SF,36,20000029,2019-06-24T22:18:50,43,1349.5,1549,3,338.3,695.9,55.4,62.6,250.6,490.9,58.1,87.7,205.0,48.7,115.0,141.2,92.8,35.3,162.9,198.2,3.2,13.5,9.2,72.9,58.1,33.0,59.2,135.5,879.3,758.1,66.1,21.8,10.0,2.3,2.3,9.4,25.9,1440.6,1432.9,1440.6,-256.3,0.0,0.0,1432.9,False
221,576445,24,20000860,1,2019,Rudy Gay,SA,SF,51,20000024,2019-06-24T22:18:50,69,2101.5,2098,21,428.3,849.7,57.4,63.1,344.0,640.1,61.2,84.3,209.6,45.8,136.7,167.4,92.9,71.8,463.6,535.3,4.9,27.2,15.9,207.3,61.5,38.7,129.8,181.1,1077.5,923.4,66.5,22.8,16.8,1.9,2.0,14.0,25.3,2201.7,2250.7,2201.7,183.4,10.3,0.0,2250.7,False
222,575685,26,20000862,1,2019,DeMarcus Cousins,GS,C,30,20000026,2019-06-24T22:18:50,30,1185.6,877,39,202.7,422.6,54.7,58.7,173.1,314.4,62.8,29.6,108.2,31.2,120.7,164.0,83.8,49.0,232.4,281.3,8.1,30.8,19.5,121.9,45.6,50.1,82.0,124.2,555.8,494.7,64.0,29.3,23.2,3.2,6.2,16.2,32.1,1281.3,1272.5,1281.3,74.0,11.4,0.0,1272.5,False
223,576446,13,20000863,1,2019,Darren Collison,IND,PG,76,20000013,2019-06-24T22:18:50,76,2201.6,2441,22,350.8,750.6,53.2,60.1,260.8,529.6,56.0,90.0,221.0,46.4,180.0,216.4,94.8,41.0,223.2,264.2,2.5,11.3,7.8,522.8,125.3,10.3,142.4,157.2,971.6,845.8,65.4,21.7,34.1,3.3,0.5,16.4,20.2,2337.1,2341.2,2337.1,134.4,7.8,0.0,2341.2,False
224,576447,30,20000864,1,2019,Ben McLemore,SAC,SG,0,20000030,2019-06-24T22:18:50,19,130.3,179,42,28.5,72.9,44.5,60.5,10.4,26.2,39.6,19.4,46.7,47.3,10.4,13.7,76.0,3.9,15.9,19.4,2.5,10.7,7.2,5.2,7.8,3.9,6.5,25.1,85.4,78.9,61.5,14.8,4.4,2.3,2.1,8.7,22.3,140.6,143.8,140.6,-19.4,0.0,0.0,143.8,False
225,577218,12,20000865,1,2019,Nik Stauskas,CLE,SG,0,20000012,2019-06-24T22:18:50,68,772.1,1155,41,154.9,385.0,45.8,57.6,75.2,170.8,50.1,79.7,214.1,42.4,64.9,72.9,101.5,20.5,124.2,144.7,2.4,14.2,9.0,92.3,23.9,9.1,58.1,57.0,454.5,417.1,62.1,14.4,13.5,1.3,0.8,13.9,20.6,804.0,848.3,804.0,-291.6,0.0,0.0,848.3,False
226,576448,21,20000867,1,2019,Omri Casspi,MEM,SF,0,20000021,2019-06-24T22:18:50,36,498.9,592,33,98.0,183.4,60.8,66.5,80.9,134.4,68.6,17.1,49.0,39.8,44.4,66.1,76.5,19.4,111.6,131.0,4.7,24.5,14.1,29.6,22.8,10.3,26.2,39.9,257.4,212.4,69.0,20.3,10.5,2.5,2.1,12.5,20.6,531.9,527.1,531.9,20.5,0.0,0.0,527.1,False
227,618587,10,20000872,1,2019,Eric Moreland,TOR,PF,0,20000010,2019-06-24T22:18:50,5,41.0,49,15,3.9,9.1,48.9,65.0,2.6,7.8,37.9,1.3,1.3,113.9,0.0,0.0,0.0,5.2,18.2,22.8,11.7,44.3,28.4,5.2,1.3,1.3,6.5,10.3,9.1,9.1,57.0,10.6,13.2,1.4,2.5,47.5,13.7,43.3,45.6,43.3,-19.4,0.0,0.0,45.6,False
228,576449,10,20000874,1,2019,Serge Ibaka,TOR,PF,51,20000010,2019-06-24T22:18:50,74,2428.0,2289,34,528.5,998.9,60.3,63.3,472.7,806.4,66.7,55.8,192.5,33.0,153.8,201.6,86.9,177.7,506.9,684.5,11.1,26.5,18.3,112.8,33.0,117.3,129.8,240.3,1266.6,1087.6,66.3,24.7,10.0,0.9,5.5,12.1,26.2,2578.4,2592.6,2578.4,290.4,25.1,0.0,2592.6,False
229,575686,18,20000875,1,2019,Steven Adams,OKC,C,80,20000018,2019-06-24T22:18:50,80,2798.5,3040,31,547.9,921.5,67.8,67.8,547.9,919.2,67.9,0.0,2.6,0.0,166.3,332.6,57.0,445.3,420.3,865.6,16.7,16.8,16.7,141.2,133.3,86.6,153.8,232.4,1262.0,1067.8,67.3,23.9,8.6,2.7,3.1,14.3,18.7,3018.4,2968.2,3018.4,445.3,33.0,0.0,2968.2,False
230,575687,18,20000876,1,2019,Andre Roberson,OKC,SG,0,20000018,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
231,575688,18,20000877,1,2019,Russell Westbrook,OKC,PG,73,20000018,2019-06-24T22:18:50,73,4378.8,2994,43,717.6,1677.7,48.7,53.3,582.0,1209.6,54.8,135.5,468.1,33.0,337.1,513.7,74.7,124.2,795.0,919.2,5.4,32.2,18.0,893.0,161.7,37.6,370.2,279.1,1907.8,1903.8,57.1,29.0,53.0,3.3,1.4,18.5,35.3,4578.1,4833.1,4578.1,332.6,64.9,38.7,4833.1,False
232,576450,6,20000878,1,2019,Lance Thomas,NY,SF,17,20000006,2019-06-24T22:18:50,46,466.9,892,22,88.8,224.4,45.1,51.5,63.8,134.4,54.1,25.1,90.0,31.7,30.8,41.0,85.4,23.9,109.3,133.3,3.5,15.0,10.1,30.8,19.4,9.1,27.3,94.5,233.5,242.4,54.8,9.8,6.4,1.4,1.0,11.5,14.8,494.2,499.7,494.2,-215.3,0.0,0.0,499.7,False
233,576451,14,20000881,1,2019,Reggie Jackson,DET,PG,82,20000014,2019-06-24T22:18:50,82,2295.3,2606,64,502.3,1192.5,48.0,57.4,304.1,656.1,52.8,198.2,536.5,42.0,232.4,268.8,98.4,51.3,194.8,246.0,2.7,11.0,6.7,391.8,62.6,10.3,168.6,236.9,1435.1,1310.8,62.3,19.9,28.1,1.5,0.4,13.0,28.1,2368.2,2491.0,2368.2,50.1,0.0,0.0,2491.0,False
234,576452,2,20000882,1,2019,Jeremy Lamb,CHA,SG,55,20000002,2019-06-24T22:18:50,79,2445.2,2563,10,490.9,1115.1,50.1,56.7,359.9,739.2,55.5,131.0,375.9,39.6,263.1,296.1,101.1,74.0,420.3,494.3,4.0,20.6,11.9,195.9,100.2,36.4,91.1,159.5,1375.9,1245.4,62.9,22.8,13.6,2.5,1.6,8.8,25.8,2581.9,2592.9,2581.9,55.8,9.1,0.0,2592.9,False
235,575689,26,20000884,1,2019,Kevin Durant,GS,SF,78,20000026,2019-06-24T22:18:50,78,3836.0,3076,38,821.2,1575.2,59.3,65.0,665.2,1133.3,66.9,156.0,441.9,40.2,510.3,576.3,100.8,37.6,528.5,566.1,1.8,20.0,11.2,520.5,66.1,95.7,256.3,176.5,2308.8,1828.8,71.9,33.1,29.9,1.3,3.4,14.0,33.1,3997.8,4101.3,3997.8,747.2,18.2,2.6,4101.3,False
236,576453,20,20000887,1,2019,Will Barton,DEN,SG,38,20000020,2019-06-24T22:18:50,43,1063.6,1354,3,210.7,523.9,45.8,54.0,134.4,300.7,50.9,76.3,223.2,39.0,64.9,84.3,87.7,36.4,190.2,226.7,3.8,17.4,10.3,141.2,20.5,25.1,74.0,93.4,562.7,561.0,57.2,15.2,16.6,1.0,2.1,13.3,22.9,1109.2,1151.8,1109.2,9.1,1.3,0.0,1151.8,False
237,576454,4,20000890,1,2019,Dion Waiters,MIA,SG,28,20000004,2019-06-24T22:18:50,44,979.2,1295,63,225.5,544.4,47.2,60.0,101.4,215.3,53.6,124.2,329.2,42.9,25.1,50.1,57.0,9.1,124.2,132.1,0.8,11.6,7.0,137.8,33.0,10.3,72.9,82.0,600.3,566.5,60.4,15.6,18.6,1.6,0.9,13.0,24.2,1022.5,1084.3,1022.5,-43.3,0.0,0.0,1084.3,False
238,576455,27,20000896,1,2019,Reggie Bullock,LAL,SF,60,20000027,2019-06-24T22:18:50,63,1311.1,2139,60,279.1,676.6,46.9,61.2,110.5,228.9,55.0,168.6,447.6,42.9,83.1,96.8,97.8,25.1,172.0,197.0,1.6,10.5,6.2,146.9,45.6,13.7,74.0,124.2,809.8,719.2,64.1,14.0,10.4,1.3,0.7,10.6,17.6,1370.3,1442.3,1370.3,-54.7,0.0,0.0,1442.3,False
239,645248,14,20000900,1,2019,Kalin Lucas,DET,PG,0,20000014,2019-06-24T22:18:50,2,9.2,6,55,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.6,2.6,113.9,0.0,3.9,3.9,0.0,66.9,32.2,1.3,0.0,0.0,0.0,1.3,2.6,2.4,57.0,22.8,24.5,0.0,0.0,0.0,16.0,9.2,9.4,9.2,-5.7,0.0,0.0,9.4,False
240,576456,14,20000901,1,2019,Ish Smith,DET,PG,0,20000014,2019-06-24T22:18:50,56,1135.0,1425,3,233.5,557.0,47.7,52.8,183.4,403.2,51.8,50.1,153.8,37.1,53.5,70.6,86.3,26.2,139.0,165.2,2.5,12.6,8.2,231.2,31.9,12.5,69.5,124.2,570.6,588.0,55.2,15.6,29.0,1.4,1.0,12.0,22.8,1179.4,1203.1,1179.4,94.5,0.0,0.0,1203.1,False
241,575690,16,20000903,1,2019,Robert Covington,MIN,SF,35,20000016,2019-06-24T22:18:50,35,1094.1,1369,42,177.7,412.3,49.1,62.3,80.9,156.0,59.0,96.8,256.3,43.1,77.5,101.4,87.0,31.9,187.9,219.8,3.2,16.9,11.2,52.4,84.3,53.5,53.5,143.5,529.6,456.9,66.1,17.7,6.8,3.8,4.3,11.9,18.0,1231.9,1183.7,1231.9,71.8,2.6,0.0,1183.7,False
242,576457,4,20000904,1,2019,Hassan Whiteside,MIA,C,53,20000004,2019-06-24T22:18:50,72,2526.8,1907,18,441.9,774.5,65.0,65.2,439.7,756.3,66.2,2.6,18.2,14.2,124.2,276.8,51.1,292.7,637.8,930.6,18.6,40.5,29.5,63.8,52.4,154.9,110.5,218.7,1010.3,896.3,64.2,29.9,7.3,1.8,9.4,12.5,25.9,2734.1,2691.2,2734.1,20.5,41.0,0.0,2691.2,False
243,576458,14,20000912,1,2019,Langston Galloway,DET,SG,4,20000014,2019-06-24T22:18:50,80,1219.5,1988,5,259.7,668.6,44.2,57.4,105.9,234.6,51.4,153.8,434.0,40.3,92.3,109.3,96.1,55.8,139.0,194.8,3.8,10.3,6.9,96.8,42.1,10.4,27.3,153.8,765.4,716.7,60.8,13.9,9.4,1.4,0.5,4.8,18.5,1270.8,1319.8,1270.8,42.1,0.0,0.0,1319.8,False
244,576459,29,20000916,1,2019,Tyler Johnson,PHO,SG,22,20000029,2019-06-24T22:18:50,57,1321.9,1742,3,247.2,599.1,47.0,56.7,144.7,303.0,54.3,102.5,296.1,39.4,108.2,144.7,85.2,38.7,158.3,197.0,3.1,11.6,8.1,189.1,61.5,30.8,87.7,110.5,705.0,662.8,60.6,16.6,18.0,2.2,1.9,13.3,21.2,1414.2,1426.9,1414.2,-144.7,0.0,0.0,1426.9,False
245,576460,10,20000920,1,2019,Lorenzo Brown,TOR,PG,0,20000010,2019-06-24T22:18:50,26,173.4,241,11,26.2,80.9,36.9,41.7,19.4,49.0,45.0,7.8,31.9,24.4,3.9,3.9,113.9,6.5,29.6,35.3,3.4,14.6,10.2,31.9,13.7,6.5,18.2,25.1,62.6,82.4,43.2,10.4,19.7,3.5,2.5,20.6,20.5,192.7,187.7,192.7,-38.7,0.0,0.0,187.7,False
246,577219,27,20000928,1,2019,Michael Beasley,LAL,SF,2,20000027,2019-06-24T22:18:50,26,343.4,316,33,85.4,174.3,55.8,56.6,82.0,154.9,60.3,3.9,19.4,20.0,31.9,44.4,81.8,14.8,53.5,68.3,6.4,19.5,12.7,28.5,10.3,11.4,30.8,47.8,206.2,193.8,60.6,22.2,16.8,2.0,3.8,15.6,33.7,365.0,363.9,365.0,-44.4,0.0,0.0,363.9,False
247,577220,19,20000933,1,2019,Seth Curry,POR,SG,2,20000019,2019-06-24T22:18:50,74,978.4,1593,11,241.5,529.6,51.9,65.6,112.8,243.7,52.7,128.7,285.9,51.3,50.1,59.2,96.4,30.8,105.9,136.7,2.7,9.0,5.9,75.2,41.0,13.7,69.5,110.5,661.8,555.7,67.8,14.8,8.5,1.6,0.9,12.7,19.0,1033.1,1084.3,1033.1,150.3,0.0,0.0,1084.3,False
248,576461,11,20000968,1,2019,MarShon Brooks,CHI,SF,0,20000011,2019-06-24T22:18:50,30,326.3,440,60,86.6,192.5,51.3,56.6,69.5,131.0,60.4,17.1,61.5,31.7,26.2,37.6,79.4,13.7,37.6,51.3,4.3,10.7,8.2,28.5,10.3,5.2,23.9,37.6,216.4,209.0,59.0,15.6,11.8,1.5,1.2,11.7,26.5,341.1,349.4,341.1,-26.2,0.0,0.0,349.4,False
249,576462,22,20001004,1,2019,James Nunnally,HOU,SF,0,20000022,2019-06-24T22:18:50,15,60.9,115,35,13.7,38.7,40.2,53.6,5.2,10.3,50.6,10.4,28.5,36.4,5.2,5.2,113.9,0.0,6.5,6.5,0.0,7.2,3.5,9.1,1.3,0.0,1.3,11.4,41.0,40.7,57.0,10.3,11.3,0.6,0.0,3.5,18.0,62.1,66.3,62.1,-27.3,0.0,0.0,66.3,False
250,576463,21,20001021,1,2019,D.J. Stephens,MEM,SG,0,20000021,2019-06-24T22:18:50,1,3.9,8,50,1.3,2.6,57.0,57.0,1.3,2.6,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.3,0.0,2.6,2.6,57.0,9.0,0.0,9.6,0.0,38.0,22.8,5.2,4.5,5.2,-3.4,0.0,0.0,4.5,False
251,658109,18,20001023,1,2019,Scotty Hopson,OKC,SG,0,20000018,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
252,676267,27,20001079,1,2019,Scott Machado,LAL,PG,0,20000027,2019-06-24T22:18:50,4,18.8,22,11,5.2,7.8,76.0,76.0,3.9,6.5,68.3,1.3,1.3,113.9,1.3,1.3,113.9,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.3,0.0,0.0,2.6,11.4,8.4,87.6,29.0,26.5,3.2,0.0,0.0,15.9,19.9,19.4,19.9,0.0,0.0,0.0,19.4,False
253,576464,29,20001389,1,2019,Richaun Holmes,PHO,PF,4,20000029,2019-06-24T22:18:50,70,1422.8,1347,46,252.9,415.7,69.3,69.3,252.9,415.7,69.3,0.0,0.0,0.0,145.8,199.3,83.3,131.0,246.0,377.0,12.1,23.4,17.6,68.3,47.8,90.0,59.2,221.0,651.5,503.4,73.7,26.5,10.3,2.2,7.2,12.0,20.5,1560.7,1479.8,1560.7,-193.6,6.5,0.0,1479.8,False
254,576465,23,20001391,1,2019,Jahlil Okafor,NO,C,24,20000023,2019-06-24T22:18:50,59,1065.6,1064,58,241.5,412.3,66.7,66.7,240.3,406.6,67.3,1.3,6.5,22.8,67.2,101.4,75.5,93.4,223.2,316.6,10.5,24.4,17.5,45.6,17.1,45.6,59.2,109.3,551.3,456.9,68.7,24.3,8.2,1.0,4.5,13.1,22.7,1128.3,1121.9,1128.3,-134.4,7.8,0.0,1121.9,False
255,577221,29,20001393,1,2019,Kelly Oubre Jr.,PHO,SF,19,20000029,2019-06-24T22:18:50,69,1988.7,2203,52,427.1,959.0,50.7,58.1,304.1,574.1,60.4,123.0,385.0,36.4,215.3,277.9,88.3,80.9,289.3,370.2,5.2,16.8,10.6,95.7,95.7,67.2,117.3,206.2,1192.5,1081.3,62.8,20.5,8.9,2.7,3.3,11.1,26.7,2151.6,2132.5,2151.6,-312.1,3.9,0.0,2132.5,False
256,576466,2,20001396,1,2019,Frank Kaminsky,CHA,PF,0,20000002,2019-06-24T22:18:50,47,799.7,859,54,157.2,339.4,52.7,62.3,100.2,181.1,63.0,57.0,158.3,41.0,90.0,121.9,84.1,44.4,141.2,185.7,7.1,20.6,13.3,71.8,13.7,13.7,46.7,77.5,461.3,393.0,66.9,22.0,14.7,1.0,1.8,12.1,25.3,827.0,864.2,827.0,47.8,2.6,0.0,864.2,False
257,576467,4,20001400,1,2019,Josh Richardson,MIA,SF,73,20000004,2019-06-24T22:18:50,73,2374.4,2892,30,481.8,1168.6,46.9,56.0,295.0,644.7,52.2,186.8,523.9,40.7,226.7,263.1,98.1,61.5,238.1,299.6,2.9,11.4,7.1,339.4,90.0,38.7,128.7,227.8,1377.1,1284.4,61.1,18.6,20.3,2.0,1.6,10.4,24.0,2503.1,2548.8,2503.1,77.5,1.3,0.0,2548.8,False
258,576468,4,20001401,1,2019,Justise Winslow,MIA,SF,52,20000004,2019-06-24T22:18:50,66,1957.9,2231,35,369.0,853.1,49.3,56.6,259.7,561.5,52.6,109.3,291.6,42.7,98.0,156.0,71.5,71.8,332.6,404.3,4.4,18.0,11.0,321.2,82.0,21.6,161.7,201.6,945.4,921.8,58.4,17.2,24.9,2.3,1.1,17.0,23.8,2061.6,2124.0,2061.6,135.5,7.8,0.0,2124.0,False
259,576469,6,20001403,1,2019,Mario Hezonja,NY,SG,24,20000006,2019-06-24T22:18:50,58,1106.9,1374,15,217.5,528.5,46.9,52.1,169.7,355.4,54.4,47.8,173.1,31.4,99.1,129.8,86.9,31.9,240.3,272.2,3.1,21.3,11.8,100.2,64.9,10.4,100.2,125.3,582.0,585.6,56.6,14.6,13.1,3.0,0.7,16.6,24.4,1180.9,1197.9,1180.9,-298.4,1.3,1.3,1197.9,False
260,576470,5,20001404,1,2019,Jerian Grant,ORL,PG,1,20000005,2019-06-24T22:18:50,61,741.0,1107,40,104.8,250.6,47.6,58.0,59.2,125.3,53.9,45.6,125.3,41.5,29.6,45.6,74.0,21.6,90.0,111.6,2.7,10.1,7.0,177.7,50.1,7.8,58.1,88.8,284.8,270.6,59.9,13.7,24.6,2.9,0.7,20.1,14.8,798.0,798.4,798.0,-168.6,0.0,0.0,798.4,False
261,576471,2,20001405,1,2019,Guillermo Hernangomez,CHA,C,3,20000002,2019-06-24T22:18:50,59,1023.0,926,26,174.3,336.0,59.1,61.7,157.2,291.6,61.4,17.1,44.4,43.9,113.9,164.0,79.0,133.3,221.0,354.2,17.4,29.9,23.5,68.3,18.2,22.8,66.1,111.6,479.5,408.2,66.9,25.9,13.1,1.2,2.8,15.9,25.3,1064.1,1089.2,1064.1,-107.1,5.2,0.0,1089.2,False
262,576472,25,20001406,1,2019,Kristaps Porzingis,DAL,PF,0,20000025,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
263,576473,8,20001408,1,2019,Rondae Hollis-Jefferson,BKN,SF,21,20000008,2019-06-24T22:18:50,59,1272.3,1406,5,227.8,554.7,46.8,47.7,217.5,498.9,49.7,10.3,55.8,21.0,134.4,208.4,73.5,94.5,258.6,353.1,9.2,21.9,15.0,109.3,50.1,30.8,77.5,121.9,600.3,646.4,52.8,17.0,13.3,2.2,2.2,12.2,24.8,1353.1,1340.6,1353.1,-10.3,5.2,0.0,1340.6,False
264,642287,9,20001411,1,2019,R.J. Hunter,BOS,SG,0,20000009,2019-06-24T22:18:50,1,30.9,28,47,7.8,14.8,52.6,70.0,2.6,3.9,76.0,5.2,11.4,45.6,1.3,2.6,57.0,1.3,2.6,3.9,5.4,10.8,8.1,3.9,1.3,0.0,0.0,3.9,19.4,15.8,69.1,28.8,20.8,2.4,0.0,0.0,26.6,32.0,33.3,32.0,31.9,0.0,0.0,33.3,False
265,575691,9,20001413,1,2019,Terry Rozier,BOS,PG,14,20000009,2019-06-24T22:18:50,79,1746.0,2040,17,293.9,758.6,44.1,54.3,158.3,374.7,48.1,135.5,383.8,40.2,83.1,105.9,89.4,36.4,313.2,349.7,2.5,18.7,10.4,263.1,77.5,23.9,77.5,115.0,806.4,805.2,57.1,17.6,20.2,2.4,1.3,11.4,21.3,1847.3,1871.7,1847.3,-44.4,1.3,0.0,1871.7,False
266,576474,10,20001416,1,2019,Norman Powell,TOR,SF,3,20000010,2019-06-24T22:18:50,60,977.6,1283,26,219.8,455.6,54.9,64.7,142.4,262.0,61.8,77.5,193.6,45.6,70.6,85.4,94.2,18.2,140.1,158.3,2.0,13.1,8.6,103.6,44.4,14.8,74.0,109.3,587.7,493.2,67.9,17.9,13.2,2.2,1.2,14.9,21.8,1036.8,1061.3,1036.8,17.1,0.0,0.0,1061.3,False
267,576475,21,20001418,1,2019,Delon Wright,MEM,PG,13,20000021,2019-06-24T22:18:50,75,1712.1,1934,21,275.6,635.6,49.4,54.4,218.7,444.2,56.0,57.0,191.4,33.9,135.5,170.8,90.3,77.5,225.5,303.0,5.7,15.1,10.0,282.5,100.2,34.2,87.7,117.3,743.8,710.7,59.6,20.2,26.0,3.4,2.2,12.5,21.2,1846.5,1811.6,1846.5,3.9,5.2,3.9,1811.6,False
268,577222,11,20001419,1,2019,Cristiano Da Silva Felicio,CHI,C,0,20000011,2019-06-24T22:18:50,60,638.0,850,23,108.2,203.9,60.5,60.5,108.2,199.3,61.8,0.0,5.2,0.0,57.0,83.1,78.0,90.0,158.3,248.3,13.0,23.3,18.1,42.1,12.5,9.1,37.6,78.6,273.4,240.5,64.8,16.9,9.3,0.9,1.1,15.4,16.4,658.5,669.2,658.5,-148.1,0.0,0.0,669.2,False
269,577223,1,20001420,1,2019,Bobby Portis,WAS,PF,28,20000001,2019-06-24T22:18:50,50,1523.5,1478,15,317.8,715.3,50.6,57.3,232.4,497.7,53.2,85.4,217.5,44.8,87.7,110.5,90.4,124.2,334.9,459.0,10.2,28.4,19.2,82.0,39.9,22.8,84.3,165.2,808.7,763.9,60.3,21.6,11.0,1.7,1.7,11.3,27.8,1586.2,1655.3,1586.2,-125.3,15.9,0.0,1655.3,False
270,576476,12,20001421,1,2019,Cedi Osman,CLE,SF,75,20000012,2019-06-24T22:18:50,76,1981.7,2783,64,410.0,961.3,48.6,57.4,262.0,535.3,55.7,148.1,426.0,39.6,160.6,206.2,88.7,51.3,355.4,406.6,2.5,16.9,10.5,222.1,68.3,12.5,129.8,222.1,1128.7,1052.0,61.2,14.8,13.8,1.6,0.5,12.5,21.3,2062.6,2146.2,2062.6,-730.1,3.9,0.0,2146.2,False
271,576477,13,20001424,1,2019,Myles Turner,IND,C,74,20000013,2019-06-24T22:18:50,74,2519.1,2414,3,432.8,888.4,55.5,61.1,346.3,665.2,59.3,86.6,223.2,44.2,168.6,228.9,83.8,115.0,489.8,604.8,7.0,25.1,15.8,131.0,68.3,226.7,113.9,222.1,1120.8,989.2,64.5,23.3,10.3,1.8,10.8,11.8,22.8,2814.1,2678.6,2814.1,137.8,19.4,0.0,2678.6,False
272,576478,23,20001427,1,2019,Stanley Johnson,NO,SF,7,20000023,2019-06-24T22:18:50,66,1040.4,1375,18,194.8,501.2,44.3,52.3,124.2,256.3,55.1,70.6,244.9,32.8,57.0,72.9,89.0,38.7,208.4,247.2,3.8,17.6,10.6,100.2,68.3,15.9,92.3,129.8,517.1,533.2,55.2,13.2,10.9,3.0,1.2,16.8,21.3,1124.6,1134.2,1124.6,-226.7,0.0,0.0,1134.2,False
273,576479,30,20001429,1,2019,Nemanja Bjelica,SAC,PF,70,20000030,2019-06-24T22:18:50,77,1859.2,2035,63,323.5,675.4,54.6,64.6,206.2,382.7,61.4,117.3,292.7,45.7,79.7,104.8,86.7,142.4,363.3,505.7,9.1,21.5,14.6,167.4,61.5,63.8,93.4,224.4,844.0,721.5,66.6,20.7,12.7,1.8,3.5,13.1,18.9,1984.5,2005.2,1984.5,95.7,10.3,0.0,2005.2,False
274,576480,16,20001430,1,2019,Tyus Jones,MIN,PG,23,20000016,2019-06-24T22:18:50,68,1415.0,1777,31,210.7,508.0,47.3,52.4,165.2,364.5,51.6,45.6,143.5,36.1,66.1,78.6,95.8,26.2,126.4,152.6,2.0,10.0,6.0,372.5,91.1,6.5,53.5,88.8,533.1,542.6,55.9,18.1,32.2,3.2,0.4,10.2,16.2,1511.8,1480.7,1511.8,-3.4,6.5,0.0,1480.7,False
275,576481,16,20001431,1,2019,Karl-Anthony Towns,MIN,C,77,20000016,2019-06-24T22:18:50,77,4051.8,2898,49,775.7,1496.6,59.0,65.2,613.9,1092.3,64.0,161.7,404.3,45.6,428.3,512.6,95.2,299.6,787.0,1086.6,12.5,33.5,22.9,295.0,76.3,142.4,273.4,332.6,2141.3,1722.2,70.8,34.5,19.6,1.6,5.5,15.6,33.2,4270.5,4415.9,4270.5,66.1,61.5,0.0,4415.9,False
276,576482,20,20001433,1,2019,Trey Lyles,DEN,PF,2,20000020,2019-06-24T22:18:50,63,1150.0,1275,42,235.8,563.8,47.6,53.4,177.7,336.0,60.3,58.1,227.8,29.0,92.3,132.1,79.5,50.1,230.1,280.2,5.5,22.3,13.5,99.1,34.2,26.2,77.5,105.9,621.9,621.9,57.0,17.5,12.9,1.7,2.3,12.6,26.8,1210.4,1231.8,1210.4,5.2,0.0,0.0,1231.8,False
277,576483,17,20001434,1,2019,Raul Neto,UTA,PG,1,20000017,2019-06-24T22:18:50,37,468.0,539,42,84.3,183.4,52.4,59.5,61.5,115.0,60.9,22.8,68.3,37.9,31.9,37.6,96.6,7.8,63.8,70.6,1.8,14.3,9.2,105.9,15.9,5.2,39.9,55.8,223.2,199.9,63.6,18.4,32.8,1.8,0.9,18.9,21.7,488.5,502.9,488.5,199.3,0.0,0.0,502.9,False
